Fecha,Estado,Precipitacion_mm,Radiacion_Wm2,Temp_Max,Temp_Min
2020-03-22,Chihuahua,0.0,7.1186,28.72,4.76
2020-03-23,Chihuahua,0.0,7.3176,32.34,8.71
2020-03-24,Chihuahua,0.0,7.3397,31.92,8.74
2020-03-25,Chihuahua,0.0,7.303,33.27,10.53
2020-03-26,Chihuahua,0.0,6.8652,31.53,11.81
2020-03-27,Chihuahua,0.09,4.7304,23.35,8.49
2020-03-28,Chihuahua,0.0,7.9162,25.09,1.82
2020-03-29,Chihuahua,0.0,6.2705,25.63,6.79
2020-03-30,Chihuahua,0.0,5.0417,27.93,9.3
2020-03-31,Chihuahua,0.0,6.114,24.09,9.28
2020-04-01,Chihuahua,0.0,4.5636,25.79,9.99
2020-04-02,Chihuahua,0.0,7.6186,27.64,9.4
2020-04-03,Chihuahua,0.04,5.1886,26.4,8.42
2020-04-04,Chihuahua,0.11,2.7403,21.32,10.96
2020-04-05,Chihuahua,0.02,4.4383,25.68,10.03
2020-04-06,Chihuahua,0.33,2.8632,20.3,11.27
2020-04-07,Chihuahua,0.0,5.8104,25.56,9.75
2020-04-08,Chihuahua,0.01,6.2621,24.32,9.51
2020-04-09,Chihuahua,0.02,6.8342,26.29,11.81
2020-04-10,Chihuahua,0.0,8.1274,27.6,7.51
2020-04-11,Chihuahua,0.0,8.3177,25.14,4.93
2020-04-12,Chihuahua,0.0,8.2056,24.22,3.64
2020-04-13,Chihuahua,0.0,8.2978,26.51,4.98
2020-04-14,Chihuahua,0.0,8.2721,27.68,5.63
2020-04-15,Chihuahua,0.0,8.2613,28.1,6.98
2020-04-16,Chihuahua,0.0,6.8827,25.79,9.37
2020-04-17,Chihuahua,0.03,7.0579,29.25,12.5
2020-04-18,Chihuahua,0.0,8.2457,29.3,8.55
2020-04-19,Chihuahua,0.0,8.1593,29.62,6.16
2020-04-20,Chihuahua,0.0,7.5931,31.36,8.64
2020-04-21,Chihuahua,0.0,7.6685,32.67,12.63
2020-04-22,Chihuahua,0.0,8.4329,29.9,10.13
2020-04-23,Chihuahua,0.0,8.3808,29.82,9.81
2020-04-24,Chihuahua,0.0,8.4682,32.78,11.89
2020-04-25,Chihuahua,0.0,8.3328,32.31,12.88
2020-04-26,Chihuahua,0.0,7.9099,31.94,11.98
2020-04-27,Chihuahua,0.0,7.7678,34.11,14.76
2020-04-28,Chihuahua,0.0,8.5183,33.35,14.01
2020-04-29,Chihuahua,0.0,8.4434,30.51,14.8
2020-04-30,Chihuahua,0.0,7.8295,32.84,13.55
2020-05-01,Chihuahua,0.0,5.9482,34.23,17.83
2020-05-02,Chihuahua,0.06,6.2573,34.44,15.57
2020-05-03,Chihuahua,0.0,7.8684,33.99,15.2
2020-05-04,Chihuahua,0.0,8.1478,34.54,15.06
2020-05-05,Chihuahua,0.0,8.3102,32.95,17.15
2020-05-06,Chihuahua,0.0,7.8142,32.42,15.57
2020-05-07,Chihuahua,0.04,5.9222,33.69,16.95
2020-05-08,Chihuahua,1.24,4.2734,27.47,16.62
2020-05-09,Chihuahua,0.03,6.3866,28.42,13.4
2020-05-10,Chihuahua,0.2,7.1081,31.61,14.25
2020-05-11,Chihuahua,0.01,7.3039,27.8,14.0
2020-05-12,Chihuahua,0.0,8.7638,30.89,11.41
2020-05-13,Chihuahua,0.0,8.7475,30.56,11.09
2020-05-14,Chihuahua,0.0,8.825,30.78,12.6
2020-05-15,Chihuahua,0.0,8.8618,30.52,13.49
2020-05-16,Chihuahua,0.0,8.9002,31.67,13.31
2020-05-17,Chihuahua,0.0,8.7912,33.41,14.19
2020-05-18,Chihuahua,0.0,7.9658,34.79,15.76
2020-05-19,Chihuahua,0.0,8.5195,33.54,17.24
2020-05-20,Chihuahua,0.0,8.9278,32.66,12.95
2020-05-21,Chihuahua,0.0,8.933,32.61,13.52
2020-05-22,Chihuahua,0.0,8.9719,33.02,13.04
2020-05-23,Chihuahua,0.0,8.8978,32.44,12.08
2020-05-24,Chihuahua,0.0,9.0106,31.61,12.01
2020-05-25,Chihuahua,0.0,8.8867,31.48,12.23
2020-05-26,Chihuahua,0.0,8.8577,31.03,12.49
2020-05-27,Chihuahua,0.0,8.7672,34.76,16.52
2020-05-28,Chihuahua,0.01,7.3721,35.38,17.2
2020-05-29,Chihuahua,0.0,8.5874,31.72,16.91
2020-05-30,Chihuahua,0.0,8.7374,30.39,14.72
2020-05-31,Chihuahua,0.0,8.6112,30.34,14.8
2020-06-01,Chihuahua,0.0,8.2603,31.45,14.43
2020-06-02,Chihuahua,0.0,7.247,34.13,17.24
2020-06-03,Chihuahua,0.0,7.4762,36.16,19.64
2020-06-04,Chihuahua,0.0,8.3076,37.37,20.88
2020-06-05,Chihuahua,0.0,8.1487,36.99,19.7
2020-06-06,Chihuahua,0.0,7.501,37.28,19.06
2020-06-07,Chihuahua,0.0,8.8138,37.49,19.49
2020-06-08,Chihuahua,0.0,8.8478,35.53,16.08
2020-06-09,Chihuahua,0.0,8.7658,32.95,16.39
2020-06-10,Chihuahua,0.35,8.7396,34.47,17.55
2020-06-11,Chihuahua,1.49,7.7978,33.14,17.88
2020-06-12,Chihuahua,0.73,7.9426,32.41,18.12
2020-06-13,Chihuahua,0.13,8.7319,31.9,16.8
2020-06-14,Chihuahua,0.04,8.5082,32.73,16.88
2020-06-15,Chihuahua,0.02,6.8086,33.66,18.58
2020-06-16,Chihuahua,0.03,7.0982,34.81,18.74
2020-06-17,Chihuahua,1.18,6.8856,33.63,18.93
2020-06-18,Chihuahua,0.04,7.6836,34.98,19.62
2020-06-19,Chihuahua,0.07,6.714,35.27,18.34
2020-06-20,Chihuahua,0.03,6.7462,35.16,18.97
2020-06-21,Chihuahua,0.01,7.5298,35.65,19.53
2020-06-22,Chihuahua,0.0,8.4031,37.33,19.67
2020-06-23,Chihuahua,0.0,7.7506,37.28,19.3
2020-06-24,Chihuahua,3.36,6.8954,28.43,19.28
2020-06-25,Chihuahua,0.07,8.1182,32.25,18.84
2020-06-26,Chihuahua,0.0,8.4684,34.9,18.16
2020-06-27,Chihuahua,1.5,4.2401,31.71,20.56
2020-06-28,Chihuahua,0.75,6.9346,30.75,18.16
2020-06-29,Chihuahua,0.09,7.5312,32.23,17.71
2020-06-30,Chihuahua,1.2,5.8301,30.95,19.02
2020-07-01,Chihuahua,3.99,6.8009,29.69,20.36
2020-07-02,Chihuahua,1.88,7.1561,26.96,18.49
2020-07-03,Chihuahua,5.53,5.8298,28.23,19.73
2020-07-04,Chihuahua,4.8,6.75,27.26,18.37
2020-07-05,Chihuahua,4.57,6.12,28.15,19.29
2020-07-06,Chihuahua,7.95,6.5086,31.29,18.45
2020-07-07,Chihuahua,2.08,6.8983,31.7,19.26
2020-07-08,Chihuahua,0.02,7.4208,33.09,17.64
2020-07-09,Chihuahua,0.6,7.3082,35.78,20.74
2020-07-10,Chihuahua,0.39,8.1,35.39,20.67
2020-07-11,Chihuahua,0.1,8.0755,34.64,19.86
2020-07-12,Chihuahua,0.0,8.3266,35.29,18.57
2020-07-13,Chihuahua,0.0,8.4823,36.25,18.44
2020-07-14,Chihuahua,0.59,7.644,35.99,19.29
2020-07-15,Chihuahua,0.02,8.2142,35.55,18.43
2020-07-16,Chihuahua,0.08,5.85,34.55,20.04
2020-07-17,Chihuahua,0.94,6.9595,30.57,21.2
2020-07-18,Chihuahua,0.82,7.6327,34.27,19.25
2020-07-19,Chihuahua,1.96,7.3284,33.15,21.06
2020-07-20,Chihuahua,1.61,7.0284,32.92,19.85
2020-07-21,Chihuahua,0.74,6.3216,29.79,19.31
2020-07-22,Chihuahua,1.32,6.7166,30.26,18.63
2020-07-23,Chihuahua,6.3,6.0653,28.59,17.57
2020-07-24,Chihuahua,5.78,3.7915,21.51,17.69
2020-07-25,Chihuahua,5.82,6.1061,28.64,17.85
2020-07-26,Chihuahua,0.51,6.653,29.89,18.16
2020-07-27,Chihuahua,0.04,6.018,30.03,16.89
2020-07-28,Chihuahua,0.0,7.1707,30.87,16.0
2020-07-29,Chihuahua,0.0,7.7426,32.16,17.73
2020-07-30,Chihuahua,0.08,7.7578,34.72,18.93
2020-07-31,Chihuahua,0.34,7.9289,33.43,20.39
2020-08-01,Chihuahua,0.09,7.513,32.54,20.71
2020-08-02,Chihuahua,0.0,7.1818,31.68,18.77
2020-08-03,Chihuahua,0.63,5.1862,34.28,20.37
2020-08-04,Chihuahua,0.04,7.1698,34.38,18.28
2020-08-05,Chihuahua,0.0,7.0109,35.63,20.25
2020-08-06,Chihuahua,0.05,7.8041,34.0,21.31
2020-08-07,Chihuahua,0.02,7.1256,34.18,20.05
2020-08-08,Chihuahua,0.69,7.5439,35.07,19.39
2020-08-09,Chihuahua,0.17,7.5029,36.09,18.82
2020-08-10,Chihuahua,0.54,6.9917,36.26,19.69
2020-08-11,Chihuahua,0.12,7.1472,36.31,21.76
2020-08-12,Chihuahua,0.02,7.7182,36.71,22.16
2020-08-13,Chihuahua,0.0,8.0299,36.48,20.27
2020-08-14,Chihuahua,0.0,8.2294,36.31,20.34
2020-08-15,Chihuahua,0.0,8.0232,36.47,18.81
2020-08-16,Chihuahua,0.02,7.0428,34.11,19.38
2020-08-17,Chihuahua,0.11,7.1935,32.84,19.14
2020-08-18,Chihuahua,0.06,6.3754,31.16,17.73
2020-08-19,Chihuahua,0.0,7.1686,32.56,17.99
2020-08-20,Chihuahua,0.0,7.5334,34.14,18.16
2020-08-21,Chihuahua,0.0,6.3638,36.05,18.59
2020-08-22,Chihuahua,0.25,5.9657,34.71,20.44
2020-08-23,Chihuahua,0.01,7.0133,34.24,19.33
2020-08-24,Chihuahua,0.0,7.5408,32.39,17.68
2020-08-25,Chihuahua,0.01,7.6238,31.48,15.13
2020-08-26,Chihuahua,0.0,7.2401,32.17,16.46
2020-08-27,Chihuahua,0.0,6.9785,33.84,20.09
2020-08-28,Chihuahua,0.04,6.2297,36.0,21.78
2020-08-29,Chihuahua,0.18,5.0491,30.95,21.19
2020-08-30,Chihuahua,2.15,5.3347,30.12,20.61
2020-08-31,Chihuahua,7.37,5.4007,31.3,19.73
2020-09-01,Chihuahua,3.39,5.0698,29.41,18.79
2020-09-02,Chihuahua,0.34,5.903,30.94,17.31
2020-09-03,Chihuahua,0.02,6.5225,33.18,16.85
2020-09-04,Chihuahua,0.01,6.9202,32.75,19.86
2020-09-05,Chihuahua,0.0,5.5519,28.98,16.84
2020-09-06,Chihuahua,0.08,6.0586,28.9,16.4
2020-09-07,Chihuahua,0.07,4.818,27.26,17.19
2020-09-08,Chihuahua,5.46,4.9212,28.29,17.05
2020-09-09,Chihuahua,0.35,5.8747,28.4,15.11
2020-09-10,Chihuahua,1.63,5.5464,24.23,15.63
2020-09-11,Chihuahua,0.58,5.244,25.55,13.56
2020-09-12,Chihuahua,9.04,3.9139,25.17,13.73
2020-09-13,Chihuahua,10.91,2.8109,20.81,13.02
2020-09-14,Chihuahua,16.5,4.5382,20.18,13.44
2020-09-15,Chihuahua,2.04,4.9042,26.13,13.63
2020-09-16,Chihuahua,7.44,4.9344,24.53,15.2
2020-09-17,Chihuahua,0.11,6.0941,25.64,12.15
2020-09-18,Chihuahua,0.0,5.4274,24.16,12.64
2020-09-19,Chihuahua,0.0,5.9299,25.3,11.72
2020-09-20,Chihuahua,0.09,5.9633,26.5,13.39
2020-09-21,Chihuahua,0.0,5.922,28.58,14.56
2020-09-22,Chihuahua,0.0,6.3499,30.13,15.43
2020-09-23,Chihuahua,0.0,6.3866,30.99,12.24
2020-09-24,Chihuahua,0.0,5.6402,31.09,15.51
2020-09-25,Chihuahua,0.0,6.2167,32.13,15.26
2020-09-26,Chihuahua,0.0,6.5208,32.43,14.07
2020-09-27,Chihuahua,0.0,6.0766,32.21,15.01
2020-09-28,Chihuahua,0.0,6.5222,24.73,11.19
2020-09-29,Chihuahua,0.0,6.7891,24.32,7.8
2020-09-30,Chihuahua,0.0,6.4999,27.87,9.75
2020-10-01,Chihuahua,0.0,6.8141,28.42,11.72
2020-10-02,Chihuahua,0.0,6.7382,26.92,9.4
2020-10-03,Chihuahua,0.0,6.4526,30.43,10.14
2020-10-04,Chihuahua,0.0,6.527,28.02,12.4
2020-10-05,Chihuahua,0.0,6.4711,28.75,10.05
2020-10-06,Chihuahua,0.0,6.4361,29.7,12.9
2020-10-07,Chihuahua,0.0,6.3382,28.95,14.25
2020-10-08,Chihuahua,0.0,6.2345,30.53,11.01
2020-10-09,Chihuahua,0.0,6.306,31.17,11.77
2020-10-10,Chihuahua,0.0,6.2117,31.28,11.64
2020-10-11,Chihuahua,0.0,5.7934,29.74,11.76
2020-10-12,Chihuahua,0.0,3.7879,26.42,15.24
2020-10-13,Chihuahua,0.0,4.5883,26.69,15.7
2020-10-14,Chihuahua,0.0,4.7347,30.8,14.91
2020-10-15,Chihuahua,0.0,5.7689,30.7,13.54
2020-10-16,Chihuahua,0.0,5.9035,25.38,8.85
2020-10-17,Chihuahua,0.0,5.4319,31.91,11.52
2020-10-18,Chihuahua,0.0,5.8831,31.21,15.05
2020-10-19,Chihuahua,0.0,5.8226,31.49,13.55
2020-10-20,Chihuahua,0.0,5.8068,31.33,14.41
2020-10-21,Chihuahua,0.0,5.7098,31.13,13.96
2020-10-22,Chihuahua,0.0,5.7526,31.18,12.84
2020-10-23,Chihuahua,0.0,5.7413,29.76,12.71
2020-10-24,Chihuahua,0.0,5.7106,31.53,12.93
2020-10-25,Chihuahua,0.0,5.6342,30.42,14.01
2020-10-26,Chihuahua,0.0,5.6124,27.68,11.02
2020-10-27,Chihuahua,0.0,5.653,22.51,1.73
2020-10-28,Chihuahua,0.0,5.7658,23.96,-0.8
2020-10-29,Chihuahua,0.0,5.6566,19.16,4.51
2020-10-30,Chihuahua,0.0,5.2334,24.63,5.81
2020-10-31,Chihuahua,0.0,5.1629,27.8,10.35
2020-11-01,Chihuahua,0.0,4.9524,25.03,10.18
2020-11-02,Chihuahua,0.0,4.4645,21.35,8.21
2020-11-03,Chihuahua,0.0,5.2776,26.38,6.58
2020-11-04,Chihuahua,0.0,5.2589,28.2,9.64
2020-11-05,Chihuahua,0.0,5.1245,26.43,9.85
2020-11-06,Chihuahua,0.0,5.1398,25.8,9.43
2020-11-07,Chihuahua,0.0,5.0933,28.18,8.05
2020-11-08,Chihuahua,0.0,4.4846,26.08,9.11
2020-11-09,Chihuahua,0.0,5.0412,25.44,8.86
2020-11-10,Chihuahua,0.0,5.2241,24.05,4.66
2020-11-11,Chihuahua,0.0,5.2154,26.09,4.61
2020-11-12,Chihuahua,0.0,5.051,26.71,6.25
2020-11-13,Chihuahua,0.0,4.92,26.88,6.82
2020-11-14,Chihuahua,0.0,5.0278,26.36,6.8
2020-11-15,Chihuahua,0.0,4.9687,23.31,5.5
2020-11-16,Chihuahua,0.0,4.866,25.31,9.86
2020-11-17,Chihuahua,0.0,4.6111,24.79,10.61
2020-11-18,Chihuahua,0.64,4.699,25.81,8.78
2020-11-19,Chihuahua,0.0,4.6637,26.68,10.41
2020-11-20,Chihuahua,0.0,4.6877,26.52,10.74
2020-11-21,Chihuahua,0.0,4.6963,27.31,10.01
2020-11-22,Chihuahua,0.0,4.6478,26.53,10.9
2020-11-23,Chihuahua,0.0,4.6697,27.29,9.82
2020-11-24,Chihuahua,0.0,4.7834,24.13,8.06
2020-11-25,Chihuahua,0.0,4.7551,25.03,4.61
2020-11-26,Chihuahua,0.07,4.4316,25.17,9.01
2020-11-27,Chihuahua,0.01,4.6476,23.61,7.41
2020-11-28,Chihuahua,0.0,4.6522,19.2,2.96
2020-11-29,Chihuahua,0.0,4.5914,17.07,0.57
2020-11-30,Chihuahua,0.0,4.5274,13.04,-0.09
2020-12-01,Chihuahua,0.0,4.6128,22.52,0.13
2020-12-02,Chihuahua,0.0,4.6752,19.56,-0.95
2020-12-03,Chihuahua,0.1,3.4898,6.94,-5.32
2020-12-04,Chihuahua,0.11,3.3269,8.55,-5.36
2020-12-05,Chihuahua,0.01,3.0706,10.2,-2.54
2020-12-06,Chihuahua,0.0,4.5235,13.62,-1.39
2020-12-07,Chihuahua,0.0,4.3644,14.86,0.03
2020-12-08,Chihuahua,0.0,4.3829,17.75,1.35
2020-12-09,Chihuahua,0.01,3.4961,22.73,4.03
2020-12-10,Chihuahua,0.87,3.0031,22.09,6.77
2020-12-11,Chihuahua,0.19,4.4458,20.19,2.97
2020-12-12,Chihuahua,0.0,4.4515,21.08,3.58
2020-12-13,Chihuahua,0.0,4.5058,16.84,-1.43
2020-12-14,Chihuahua,0.0,4.4047,22.29,-3.08
2020-12-15,Chihuahua,0.0,4.4765,17.28,-0.75
2020-12-16,Chihuahua,0.0,4.4882,15.15,-1.47
2020-12-17,Chihuahua,0.0,4.3601,16.79,2.07
2020-12-18,Chihuahua,0.0,3.9449,20.75,2.82
2020-12-19,Chihuahua,0.0,4.5038,16.7,-0.36
2020-12-20,Chihuahua,0.0,4.1854,16.02,0.3
2020-12-21,Chihuahua,0.0,3.8318,17.86,2.62
2020-12-22,Chihuahua,0.0,4.2967,22.04,2.81
2020-12-23,Chihuahua,0.0,4.0654,21.04,4.48
2020-12-24,Chihuahua,0.0,3.7399,10.88,-2.74
2020-12-25,Chihuahua,0.0,4.0346,19.72,-1.0
2020-12-26,Chihuahua,0.0,4.4162,22.24,1.68
2020-12-27,Chihuahua,0.0,4.4309,24.32,3.12
2020-12-28,Chihuahua,0.0,4.0766,25.72,4.76
2020-12-29,Chihuahua,0.03,4.4251,20.89,4.76
2020-12-30,Chihuahua,13.4,0.9233,4.13,-3.7
2020-12-31,Chihuahua,0.38,3.1906,11.43,-4.86
2021-01-01,Chihuahua,0.64,2.508,8.11,-3.68
2021-01-02,Chihuahua,0.0,3.9326,12.93,-3.18
2021-01-03,Chihuahua,0.0,4.3894,19.7,-0.7
2021-01-04,Chihuahua,0.0,4.4165,18.27,1.41
2021-01-05,Chihuahua,0.0,3.7589,19.6,2.01
2021-01-06,Chihuahua,0.0,4.6759,16.77,0.43
2021-01-07,Chihuahua,0.0,4.5965,21.92,-1.05
2021-01-08,Chihuahua,0.0,4.704,21.61,1.0
2021-01-09,Chihuahua,0.0,4.631,19.48,0.77
2021-01-10,Chihuahua,0.0,4.7686,11.29,-3.38
2021-01-11,Chihuahua,0.0,4.303,8.14,-4.38
2021-01-12,Chihuahua,0.0,4.6642,11.17,-4.39
2021-01-13,Chihuahua,0.0,4.8298,18.11,-3.55
2021-01-14,Chihuahua,0.0,4.6865,19.45,0.28
2021-01-15,Chihuahua,0.0,4.8091,19.39,1.87
2021-01-16,Chihuahua,0.0,4.8396,24.47,0.49
2021-01-17,Chihuahua,0.0,4.8924,20.06,2.0
2021-01-18,Chihuahua,0.0,4.7801,24.11,2.64
2021-01-19,Chihuahua,5.52,1.6548,17.33,4.74
2021-01-20,Chihuahua,8.0,1.6807,14.37,3.2
2021-01-21,Chihuahua,1.88,3.3084,20.16,5.69
2021-01-22,Chihuahua,0.36,4.8917,19.05,3.75
2021-01-23,Chihuahua,0.0,4.5113,20.14,1.99
2021-01-24,Chihuahua,0.0,4.89,19.11,1.14
2021-01-25,Chihuahua,0.0,5.0674,14.42,0.06
2021-01-26,Chihuahua,0.0,5.1446,14.93,-1.4
2021-01-27,Chihuahua,0.0,4.787,9.59,-3.51
2021-01-28,Chihuahua,0.0,4.7369,20.8,2.16
2021-01-29,Chihuahua,0.0,3.775,23.14,4.4
2021-01-30,Chihuahua,0.0,5.275,24.31,3.46
2021-01-31,Chihuahua,0.0,5.2282,17.41,3.15
2021-02-01,Chihuahua,0.0,4.7333,16.6,1.21
2021-02-02,Chihuahua,0.0,3.9638,26.46,5.6
2021-02-03,Chihuahua,0.0,5.0359,26.6,5.67
2021-02-04,Chihuahua,0.0,4.2317,23.65,8.69
2021-02-05,Chihuahua,0.0,5.563,25.02,3.22
2021-02-06,Chihuahua,0.0,5.6561,21.54,1.72
2021-02-07,Chihuahua,0.0,5.4689,24.48,5.64
2021-02-08,Chihuahua,0.0,5.6681,23.45,2.56
2021-02-09,Chihuahua,0.0,5.6556,25.38,3.33
2021-02-10,Chihuahua,0.0,5.6683,24.31,5.65
2021-02-11,Chihuahua,0.0,5.3261,19.37,3.73
2021-02-12,Chihuahua,0.0,5.7228,21.54,5.5
2021-02-13,Chihuahua,0.0,5.587,16.95,3.05
2021-02-14,Chihuahua,6.45,3.2426,14.88,-0.96
2021-02-15,Chihuahua,0.41,4.9702,16.87,-2.19
2021-02-16,Chihuahua,0.0,5.6143,19.15,2.11
2021-02-17,Chihuahua,2.33,3.9022,16.22,0.45
2021-02-18,Chihuahua,2.33,5.5997,11.61,-2.3
2021-02-19,Chihuahua,0.0,6.1178,16.82,-4.09
2021-02-20,Chihuahua,0.0,6.145,27.05,1.76
2021-02-21,Chihuahua,0.0,5.9923,23.33,2.25
2021-02-22,Chihuahua,0.0,6.1738,19.76,1.77
2021-02-23,Chihuahua,0.0,6.1622,26.92,5.07
2021-02-24,Chihuahua,0.0,5.8826,27.92,6.18
2021-02-25,Chihuahua,0.0,6.0266,28.15,8.78
2021-02-26,Chihuahua,0.0,6.0019,26.96,5.34
2021-02-27,Chihuahua,0.0,5.6957,22.77,8.24
2021-02-28,Chihuahua,0.0,5.887,22.65,6.77
2021-03-01,Chihuahua,0.0,6.4056,16.94,-0.14
2021-03-02,Chihuahua,0.0,6.487,19.56,-2.74
2021-03-03,Chihuahua,0.0,6.0089,24.3,4.66
2021-03-04,Chihuahua,0.0,5.7936,26.93,8.24
2021-03-05,Chihuahua,0.0,6.7519,19.77,5.04
2021-03-06,Chihuahua,0.0,6.6958,19.32,1.8
2021-03-07,Chihuahua,0.0,6.6101,24.35,4.84
2021-03-08,Chihuahua,0.0,5.2265,27.32,6.6
2021-03-09,Chihuahua,0.0,4.9594,28.69,8.44
2021-03-10,Chihuahua,0.0,5.3911,24.91,9.53
2021-03-11,Chihuahua,0.0,5.1096,25.26,8.35
2021-03-12,Chihuahua,0.0,6.2443,25.8,9.02
2021-03-13,Chihuahua,0.0,7.1846,23.39,3.17
2021-03-14,Chihuahua,0.0,7.2619,22.61,-2.32
2021-03-15,Chihuahua,0.0,7.1426,25.79,0.72
2021-03-16,Chihuahua,0.0,7.3786,24.72,6.23
2021-03-17,Chihuahua,0.0,7.4791,23.29,1.13
2021-03-18,Chihuahua,0.0,7.4954,23.92,6.79
2021-03-19,Chihuahua,0.0,7.332,23.43,4.6
2021-03-20,Chihuahua,0.0,7.3294,26.07,4.93
2021-03-21,Chihuahua,0.0,6.0456,26.77,7.63
2021-03-22,Chihuahua,0.0,7.147,21.72,5.4
2021-03-23,Chihuahua,0.0,7.5146,24.5,1.67
2021-03-24,Chihuahua,0.01,7.5319,19.61,3.19
2021-03-25,Chihuahua,0.0,7.7182,24.04,-0.85
2021-03-26,Chihuahua,0.0,7.6882,26.11,2.33
2021-03-27,Chihuahua,0.0,7.7222,25.34,0.42
2021-03-28,Chihuahua,0.0,7.7393,20.22,2.14
2021-03-29,Chihuahua,0.0,6.787,28.0,5.12
2021-03-30,Chihuahua,0.0,6.7783,27.0,11.28
2021-03-31,Chihuahua,0.0,7.5086,26.09,7.14
2021-04-01,Chihuahua,0.0,6.5038,25.03,5.09
2021-04-02,Chihuahua,0.0,6.3766,31.61,9.23
2021-04-03,Chihuahua,0.0,7.9116,31.72,9.9
2021-04-04,Chihuahua,0.0,7.2346,28.61,9.16
2021-04-05,Chihuahua,0.02,6.9185,30.53,12.12
2021-04-06,Chihuahua,0.04,5.814,31.79,12.76
2021-04-07,Chihuahua,0.0,7.7654,30.28,12.01
2021-04-08,Chihuahua,0.0,8.0042,31.6,11.08
2021-04-09,Chihuahua,0.0,8.1043,30.08,9.67
2021-04-10,Chihuahua,0.0,8.0938,31.64,10.92
2021-04-11,Chihuahua,0.0,6.8791,31.68,11.31
2021-04-12,Chihuahua,0.0,8.0954,30.92,12.52
2021-04-13,Chihuahua,0.0,8.2186,31.62,10.51
2021-04-14,Chihuahua,0.0,7.8175,31.01,10.25
2021-04-15,Chihuahua,0.0,5.9906,29.6,13.25
2021-04-16,Chihuahua,0.0,7.0183,27.64,11.73
2021-04-17,Chihuahua,0.0,7.3176,28.2,8.33
2021-04-18,Chihuahua,0.01,7.339,25.17,6.17
2021-04-19,Chihuahua,0.0,5.91,22.31,5.74
2021-04-20,Chihuahua,0.0,8.3734,26.2,8.05
2021-04-21,Chihuahua,0.0,8.3122,29.92,9.7
2021-04-22,Chihuahua,0.0,6.2429,26.94,10.93
2021-04-23,Chihuahua,0.0,8.8822,25.43,6.94
2021-04-24,Chihuahua,0.0,8.7322,28.26,6.73
2021-04-25,Chihuahua,0.0,7.3102,32.13,10.01
2021-04-26,Chihuahua,0.0,6.1778,27.66,13.27
2021-04-27,Chihuahua,0.0,8.4295,27.95,12.15
2021-04-28,Chihuahua,0.0,8.4197,23.27,7.63
2021-04-29,Chihuahua,0.55,6.4205,18.9,5.18
2021-04-30,Chihuahua,3.96,4.0505,13.8,5.71
2021-05-01,Chihuahua,0.0,8.0894,25.47,5.09
2021-05-02,Chihuahua,0.0,8.4814,31.8,13.01
2021-05-03,Chihuahua,0.0,8.8682,29.19,9.79
2021-05-04,Chihuahua,0.0,8.7926,27.43,8.9
2021-05-05,Chihuahua,0.0,8.5591,30.54,11.85
2021-05-06,Chihuahua,0.48,7.5799,32.46,15.03
2021-05-07,Chihuahua,1.02,6.8832,32.67,15.12
2021-05-08,Chihuahua,0.0,7.9344,32.58,13.98
2021-05-09,Chihuahua,0.0,8.6414,32.23,10.85
2021-05-10,Chihuahua,0.0,7.2034,32.7,14.34
2021-05-11,Chihuahua,0.05,7.1364,30.3,14.05
2021-05-12,Chihuahua,0.01,7.5797,31.05,14.01
2021-05-13,Chihuahua,2.68,4.5098,25.9,14.84
2021-05-14,Chihuahua,0.69,6.3559,28.62,12.87
2021-05-15,Chihuahua,0.01,8.1922,32.22,14.53
2021-05-16,Chihuahua,0.0,8.8819,32.59,11.64
2021-05-17,Chihuahua,0.0,8.9357,31.21,12.77
2021-05-18,Chihuahua,0.0,8.8121,28.08,9.22
2021-05-19,Chihuahua,0.0,8.5469,30.2,12.94
2021-05-20,Chihuahua,0.0,8.5459,32.77,14.04
2021-05-21,Chihuahua,0.0,5.4461,33.65,14.83
2021-05-22,Chihuahua,0.01,6.745,31.66,15.22
2021-05-23,Chihuahua,0.07,8.3777,34.37,13.95
2021-05-24,Chihuahua,0.05,7.3097,31.93,15.04
2021-05-25,Chihuahua,0.0,9.012,32.81,14.41
2021-05-26,Chihuahua,0.0,8.1742,34.5,14.84
2021-05-27,Chihuahua,0.0,7.9836,37.43,15.3
2021-05-28,Chihuahua,0.0,8.9736,35.92,16.54
2021-05-29,Chihuahua,0.0,8.5457,34.93,16.56
2021-05-30,Chihuahua,0.0,8.1074,33.31,15.23
2021-05-31,Chihuahua,0.0,8.825,34.52,14.25
2021-06-01,Chihuahua,0.26,7.2526,30.01,16.43
2021-06-02,Chihuahua,1.89,4.5281,30.69,15.24
2021-06-03,Chihuahua,0.0,5.2493,28.06,15.3
2021-06-04,Chihuahua,0.0,6.2724,31.76,14.67
2021-06-05,Chihuahua,0.0,7.4808,34.41,16.51
2021-06-06,Chihuahua,0.0,8.4446,35.22,18.1
2021-06-07,Chihuahua,0.0,8.3278,36.3,17.77
2021-06-08,Chihuahua,0.0,7.4868,35.97,19.49
2021-06-09,Chihuahua,0.0,8.5759,37.61,19.22
2021-06-10,Chihuahua,0.0,8.2632,38.78,20.14
2021-06-11,Chihuahua,0.0,8.0009,38.63,21.47
2021-06-12,Chihuahua,0.0,8.6081,37.01,20.62
2021-06-13,Chihuahua,0.0,8.7718,35.8,18.62
2021-06-14,Chihuahua,0.0,8.6261,35.17,18.45
